VM ID,CPU Usage,Memory Usage,Network Usage,Storage Usage,Host ID,CPU Capacity,Memory Capacity,Network Capacity,Storage Capacity,Optimal VM Allocation,Migration Needed
381,31.892216423536112,13.617603240351805,58.0158130827528,85.60015765982472,64,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,0
382,68.27088597859883,44.14551368057087,16.063167170610406,75.28559571971965,47,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,0
383,56.588682530187974,52.33612660992198,68.6332548205466,28.76603660693471,42,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,0,0
384,71.4824208149259,67.67650272069716,57.31573872408682,74.975139926408,75,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,0
385,53.952587529472076,16.003803204896627,26.5362215919125,4.893522829638409,81,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,0
386,95.8868555631511,73.38933021696869,28.659771959240377,87.21813011751892,10,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,0
387,52.29678872128759,72.43619443341409,13.622980868795842,66.44240574479613,5,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,0
388,21.06315916879228,20.892017366302408,74.35123737293472,63.87975170627519,69,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,0
389,26.427467555907402,94.2468324800857,42.31313291374129,97.0023627759487,13,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,0
390,57.150441627165726,41.46313928743945,6.50026996581774,86.06986215632071,37,121.52651985766698,4585.7785407393285,442.02040411015895,6179.516201251531,1,1
391,52.33600638061235,94.07718587742694,95.20262844286559,18.48472710607787,39,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,0,0
392,28.13023626018988,31.803151923214145,14.664108554147681,29.407395278816097,31,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
393,33.62464292791522,92.42151317399036,35.100816387067304,75.27390022148914,55,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
394,51.30535617793368,48.53732081413176,44.69493024028426,66.2113171816642,17,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
395,94.91029014868307,1.5754669065537574,76.34762870117477,61.01711449019566,55,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
396,70.78693871847446,37.04634905319759,92.1173850428491,3.3561737529686497,62,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
397,22.704213719241817,56.58752695764498,64.41766062579359,79.33476761625225,20,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
398,77.72030164879422,9.777521711205006,16.222600036306645,19.6320880905929,73,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
399,15.609839894619192,4.610351774485622,97.60573866974018,63.56811973372768,13,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
400,49.73218469659548,59.901838091889495,54.87400633040708,34.74234307088453,9,345.58921612689176,2617.344282871917,806.9341517358836,6220.9395945580145,1,0
401,75.11080680161052,2.2500392742596076,51.0132448902196,79.99282264553813,39,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,0,0
402,27.474725731018022,82.43709890180892,99.78330592804598,47.58102429092433,8,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,1,0
403,93.77438167720304,49.030392516250544,93.64630991047925,55.39134446186982,11,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,1,0
404,65.32594014867854,6.100653839889025,30.233000673487542,92.95892744302681,1,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,1,0
405,93.34509718994501,61.177294023194484,17.96068110324721,71.67238249857279,74,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,1,0
406,99.86216168346601,29.78213609281837,2.637520972403795,37.09858334906049,41,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,1,0
407,95.40622088347575,4.839764710508721,20.30373918824625,68.75527527015224,46,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,0,0
408,32.28738926333345,79.85612810232804,31.70234530925167,65.46723626157997,22,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,1,0
409,76.02594822054036,49.57792419392567,35.7385891800032,56.26210981771324,16,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,0,0
410,75.84859140922963,76.63600787412285,81.52672898293724,19.095532213681288,69,148.77409941002514,1919.2555213448927,588.2159556578156,4522.367897616056,1,0
411,77.42600724953822,18.56524682067243,46.62566112943336,12.065256241441046,97,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
412,81.91546776285503,33.536975716102134,95.64710412279757,42.370509652102484,34,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
413,32.90357752308434,99.84152783102992,32.89326064518326,68.35404899581901,71,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
414,43.83900908673846,36.37695089011199,7.053938895399748,54.016405359274,18,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
415,77.04028549096378,10.983454531631198,84.8792897153688,49.74367361162365,34,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
416,60.3533714603899,91.11884337489455,3.3915125906092136,78.31197173270924,2,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
417,30.31387351051096,38.411285007844576,85.64139509731558,1.1976110021746145,79,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
418,44.983702878152755,71.93449201400192,35.188018287631294,31.80311286494325,47,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
419,75.85691910117859,68.49536398673143,98.19659774840804,39.35611618437933,40,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,1
420,28.306310859737216,83.76841861819295,75.1623881846524,96.84032472460783,37,442.7990588867365,1771.864617973597,903.6191565524259,9133.091667308461,1,0
421,28.49284575754748,41.792348775499654,67.90593101620749,7.337960606948323,88,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,0
422,7.78466143953186,17.121984827896842,81.7647502698914,95.63183530577263,78,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,0
423,74.65926755368582,0.9948785482044475,92.68968220918711,98.65140477372127,81,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,1
424,81.38964111861404,50.97496606983663,91.44475008198492,34.208663560617666,48,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,0
425,18.60710270649819,55.1967189523064,57.70190939677301,82.75145609517452,58,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,0
426,15.40433316707831,74.37325616401904,78.98327678389114,9.62065054928194,48,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,0
427,2.0868991780421897,19.26765260999107,59.11803298673578,68.87050120937175,78,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,1
428,1.8919395592564614,52.838759358107815,49.79440951482121,39.62333683008792,38,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,0
429,89.06728154361241,91.54825291622957,22.284696522400395,67.10700304087366,52,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,0
430,3.2560493142057,11.815908323939983,16.096161072349236,91.60303587052171,21,372.3342875669132,4651.924792618694,705.667583031373,5403.443606016954,1,0
431,64.69463088262464,6.357817601620996,55.56440472492922,59.50962452904648,61,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
432,33.92540243882027,48.88187282671669,42.89611670998088,44.95490221482371,59,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
433,44.567228530403256,50.746619738144375,83.63182529827681,91.16467998878589,4,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
434,52.78033512954474,26.92050211411896,6.904513759986031,31.452506278559845,8,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
435,49.22710898269703,40.964495260411915,27.284315625020696,65.43741239981765,35,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
436,50.21671443499186,77.08784716942941,20.81932546142212,8.009108079055116,43,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
437,32.46631069863456,86.46963570494123,12.26883140707724,82.45451613486671,20,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
438,23.490913715445004,27.04882451349011,52.65739269973807,82.10096158911205,48,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,0,0
439,38.12175388207088,33.98824909648178,95.16532019991007,26.05723716173611,71,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
440,21.383318004199726,58.90655255975903,77.55740821627883,78.07499540749421,15,134.11278843871082,4188.641760659562,147.74506535975104,7820.886542619779,1,0
441,55.61215208484636,24.807616450747837,57.59788980311813,8.327046773571167,22,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,1,0
442,56.933796923877686,5.002618078328503,12.44190703832998,56.9187055124666,45,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,1,0
443,18.244563001044543,43.878128834342576,96.86001173334726,36.51590899279354,58,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,1,0
444,12.364689245549377,15.189047418967426,75.25429299808073,80.16946180818452,58,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,1,0
445,48.946044323613144,75.77324072480813,7.795057667617666,69.16243250627541,80,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,0,0
446,83.49133622753541,93.58428485429785,98.78006212034187,56.78494191781388,51,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,1,0
447,40.89357090155671,50.21503017782876,26.74767126771146,39.75174005310394,40,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,1,0
448,73.21160071836017,41.615656176080115,5.752661508994161,61.96232073137929,41,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,1,0
449,19.628703393872517,36.836285268392224,30.9743445172202,84.06306128352905,60,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,1,0
450,53.8738295512187,65.0550153277489,8.767061785492025,51.53143182069778,78,307.20067853893545,4898.539039607373,627.8745689158329,4181.094878465981,0,0
451,92.56590431672731,68.9909111612934,26.149470315438293,21.858870431029708,2,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,0
452,7.618797873184313,1.9183468874631182,45.33324813133972,70.59674300903052,98,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,0,0
453,89.35087390444035,22.685685764839448,38.72368336401216,35.46612375604293,64,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,0
454,25.63456878728676,16.00747529731893,53.328625309235164,32.353029833652435,56,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,0
455,0.19855874485155134,26.382746210577636,9.562473476230803,72.90453005667479,68,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,0
456,58.56304976658908,33.5012731368585,11.684263774895554,12.034849129943659,18,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,0
457,8.979269124331758,85.54637818689777,11.073469805198854,59.162738287432134,90,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,1
458,0.40831379633019527,93.86376230167872,71.2857736122739,5.232954154197178,14,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,0
459,25.720768115898064,23.716120345502578,21.928008518011787,40.29704831585554,76,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,0
460,71.44780631335328,94.6446821716277,24.315896437281946,50.18059170029697,45,104.59176283500389,2227.11912653098,597.5587749337874,9017.765763292802,1,0
461,89.28008503787433,48.717056678665514,70.7650725808726,32.282513465588124,29,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,0
462,78.89404903718882,10.943508432497218,24.338924190495483,3.34112242029847,79,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,0
463,21.264724728806627,35.93692613763153,53.01532335385198,21.55948483959904,32,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,0
464,94.54601133103411,16.575438583333234,57.657040002009396,32.132094169378476,79,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,0
465,78.77780774654273,47.28252342308896,40.671595243605594,47.93561654899562,75,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,0
466,72.2303613362426,17.911991309908824,82.10013091613757,84.78240306521064,77,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,0,0
467,2.32348602483049,20.95857109379915,36.973801147258044,93.1288754301075,46,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,1
468,23.73720729452359,31.798897748980515,26.505449644994915,63.81228227915019,12,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,0
469,28.521946813565023,99.40502251768368,33.01140243590631,3.109388703027438,58,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,0
470,58.031699532139704,26.843300366031343,11.63739235998137,33.308236461772346,96,338.6699049966378,2414.388176778727,122.32456223842708,5308.063938287791,1,0
471,81.02683169309847,55.86859934807921,53.68703411166863,1.9667250044295814,100,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
472,2.592640612647912,1.2013318843762222,9.303062194188971,28.531088612280207,59,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
473,85.55882010167542,32.59421277218462,30.5546656930033,16.568361956121315,17,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
474,79.30034945700439,42.59021095001976,82.4234327558518,4.373591076004846,70,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
475,84.34056271570408,39.94233325281043,1.7627541686306425,71.3451045194534,68,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
476,5.946093700292088,54.97693214100341,83.53337072756335,15.612899816530756,97,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
477,5.327652544695571,93.86400186944816,93.96284657623536,3.871145840454404,2,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
478,34.572634961038474,31.02566423198152,69.5308999907226,53.243167542285605,72,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
479,86.0487489765004,34.89387822260365,51.122095895555475,69.6373571273467,75,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,0,0
480,32.055086278418685,9.064578973663306,16.247639419118553,33.86852508697636,16,173.86194886638538,4631.071996730318,529.9871415431853,9384.151382477052,1,0
481,35.364782274109366,37.4078674900418,24.900057388541196,7.237490825748583,43,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
482,94.42956874506402,3.66198236711085,86.06860866571043,14.283608524599368,91,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
483,10.757058594406011,42.649266448795366,71.6913939850143,96.74712595410597,28,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
484,98.56713943203013,83.9004872335281,40.76398337463631,33.10813972988689,4,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
485,94.12072304102871,98.68092938751984,43.56331997019467,24.849759171326614,92,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
486,16.11885935802906,92.49262139952201,60.37949309798092,70.40508822533697,24,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
487,13.30163935728037,1.8000929910509944,36.76461468850203,5.490438464189795,52,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
488,25.661883846692234,58.48418758285266,83.33235678912312,27.69555616405125,11,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
489,77.18860517012519,93.95073283885607,52.47631541863223,20.102180781789624,65,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,1,0
490,98.12161802186539,82.44289461429439,48.84220372261024,10.350530646838196,91,126.98622043620472,3500.664842706261,700.4260963254109,7716.953427001515,0,0
491,79.53145548532707,41.52205769246085,76.9847658020916,31.43643457862244,44,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
492,21.122246841984605,43.35473216766415,55.79895448841259,83.24538635521874,11,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
493,89.93071438143009,68.782272614971,86.88809711892299,81.48161231980788,43,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
494,95.10899466040395,74.42342633882049,55.53043560079114,56.871071390628,76,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
495,93.20809757539212,18.21362366016286,76.36122288813915,40.67539110693339,77,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,0,1
496,39.307062184629196,4.834442605674994,82.91807518306248,52.037814186626974,14,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
497,61.41975639473809,99.66003866362686,29.93790105921843,17.952322658336772,2,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
498,4.280538548296764,50.62868052649024,65.13517977673892,37.07794707125797,14,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
499,28.426241960220256,47.75902815962595,13.192053277717742,60.13766226213995,13,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
500,55.90652449424562,76.75437126158981,4.866715386366982,81.44972430878346,9,387.17716258461024,3028.7845549958643,943.6863228560281,9154.885066737126,1,0
501,72.01133575962679,2.6131746726350435,68.54447314009754,20.972531768609027,61,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
502,97.68985956682218,93.48496569548072,83.30271050822937,28.759434480550727,73,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
503,36.05260828961014,76.41349637393371,81.75675398601481,38.76574842085593,32,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
504,39.78747841966681,47.752640455036335,34.24646541778981,94.68246976677712,77,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
505,92.77540319516608,93.48025998413671,96.82555556272986,35.432833576,89,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
506,84.0952972207486,64.48363822220038,75.95062632726727,41.962340128723454,39,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
507,56.61922719740482,60.35068442574373,63.95757237414211,50.21170144783175,75,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
508,68.33379756310903,49.708131705816214,63.33101361934668,96.25982950703788,72,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,1
509,69.45587704157317,32.110923377192755,98.51260685152019,29.88172482764191,32,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
510,24.299303131324656,71.43241191700331,90.17323116797363,69.78982925790694,63,205.761746938177,1623.7177798549003,415.83077332548794,2516.6392928083014,1,0
511,73.92316826676452,66.08954932452536,17.564702202924455,29.611554057686917,11,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,1,0
512,43.83189017392352,29.03009484436008,25.53670054121896,90.22548125762107,56,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,0,0
513,50.87652642513357,51.938755450764205,70.83135117496903,33.44725332631059,44,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,1,0
514,40.43208732132276,89.0171459540814,83.56143325203986,9.362566878538459,54,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,1,0
515,73.8923051300709,18.401673300028154,94.67059023669547,85.17789973483758,57,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,1,1
516,95.32237394106099,77.54181789820723,29.76935803132705,40.45947714378361,91,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,1,0
517,65.08586742858076,65.63036639717458,58.65147917410296,32.17550431341324,52,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,1,0
518,1.7126086026560183,54.776135715529776,42.60595644584762,92.8580959095696,52,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,1,1
519,56.615395451380024,71.59072876807879,79.59296974580813,26.484476274830616,42,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,1,0
520,18.558394956386117,30.327481494598597,29.06577458427432,7.4488469446578165,50,344.36590287277807,1304.964394936697,441.00532603649077,6532.670664752051,0,0
521,73.9297387149731,72.29872204295197,13.37599258722273,13.419550086779985,89,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,1
522,2.7487100340780057,50.26903692818671,4.233810829193219,36.06160327501202,17,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,0
523,98.15108229651308,52.62044538971693,32.27708460261557,89.25264951436951,86,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,0
524,61.57947042091199,66.80759999809469,47.714356497045564,48.6074910624404,63,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,1
525,29.07343533494544,98.88908156802303,27.2020181818305,90.85121021177056,28,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,0
526,96.66205473930223,58.1370120406251,7.767877810689172,29.46461704185954,85,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,0
527,74.7079120145869,5.287432481604215,53.920313795072,61.18651189642077,63,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,0,0
528,27.77792411208462,14.89923572390558,60.39632340738942,23.287166544256376,8,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,0
529,36.73724479259357,45.46720493576113,43.57477156557786,59.40454531463335,35,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,0
530,6.641019780944157,5.9996402902793955,59.867846972710396,47.561811121450305,76,422.78839116723344,1631.9087975746693,719.987519484237,9649.995561747985,1,0
531,93.41921127654513,60.67424534319756,23.15913532938707,11.29726632893978,15,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,1,0
532,95.42024492024781,85.41685510670162,97.03558306244776,66.90104721446397,85,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,1,0
533,59.28676681520789,19.493688536135355,63.80802305311606,26.155646791977173,39,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,1,1
534,77.26743110916497,27.218284735310284,39.417728453849364,66.09884432573637,49,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,1,1
535,29.922645191251306,37.865898610164386,57.098825076181605,79.13834818529085,83,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,0,0
536,25.09458534641177,37.84132262612302,54.02783065099063,36.626596758346096,88,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,1,0
537,47.54937520690008,19.086326196223922,62.875837750469245,93.13657391518134,47,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,1,0
538,57.14194922046487,4.518677108767488,8.512148577267386,15.380498024061096,77,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,1,0
539,66.2936867905595,74.88234905141326,48.88684609681398,17.327452908985563,89,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,0,1
540,41.19154996856172,75.76752705076973,70.28533245175453,7.26872423640581,63,315.39792509992407,4073.4710077298323,573.4835920622756,7263.730628225676,1,0
541,97.56719511554584,59.2659382382529,31.65025540067846,66.02759702872076,6,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,1,0
542,69.0634009516663,7.603177599129118,87.15594472837739,34.93739437459795,63,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,1,0
543,92.07124091195874,14.59719545993291,52.34935523002841,71.18938197340732,5,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,0,0
544,98.72408419986947,15.238820721443425,83.99433932515527,99.35015226430372,71,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,1,1
545,60.69831125645877,35.73967262279689,0.12996223856750477,97.84333750491554,2,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,0,0
546,79.51802263350933,21.186865312548765,34.357600707366984,50.72109205044358,73,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,1,0
547,57.161257302918536,3.4226516609581314,19.941058810418554,8.87191705554351,88,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,1,0
548,44.01625380661894,67.74639715812758,15.29357992329049,97.60568109156297,13,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,1,0
549,26.010489800106384,94.23725229086605,49.458134098083775,29.15339253343091,71,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,1,0
550,97.15769041732756,78.85409338788904,40.34116586981856,67.14059732862174,6,411.406410069281,3340.32670007214,851.3348451171742,2740.784676274735,0,0
551,99.59155759133579,52.85545164521215,15.408145641956573,81.02331180866787,83,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
552,38.08738382267849,9.463834107346326,38.168560541519994,14.870261831499043,31,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
553,39.0854158020492,48.700890013865546,51.18005987780604,49.82702944075598,10,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
554,16.959114827382237,1.758863686073775,22.372578408566813,3.676201372142951,57,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,1
555,4.831985052758814,9.816185585891557,11.518096014103051,53.5476028570022,79,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
556,45.83908549842557,11.438723242820181,96.18022181268519,61.81593314117164,14,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
557,40.04603220649186,87.66686657941986,67.5412809629784,33.11286439510776,31,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
558,52.43930287304006,30.424215173768598,61.53190202237035,40.24957029819686,31,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
559,91.4089804116675,53.5194730483167,22.567568012519313,5.287759074026299,35,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
560,34.789946541538505,4.325920354818901,15.366391464197903,60.46156801869088,18,141.4445182272853,1202.0893252637977,958.2153432683515,2250.0503943625754,1,0
561,88.96787139186259,38.37989963410967,12.219548365404886,18.73732214314645,50,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,0
562,95.12098851973074,66.36848889684417,91.1103868751882,15.807803859020542,3,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,0
563,72.56911261128596,13.658188733065801,73.88381339708118,22.614616301304522,83,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,0
564,66.43683464137207,76.8074523650073,32.550325780463616,69.27928966862831,57,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,0
565,2.020777635386528,17.085989604286766,11.0067182634506,37.862751844810596,35,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,0
566,71.25057253815987,34.61545386679196,90.36694533171601,5.575817879969658,26,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,0,1
567,26.303107159795893,68.16016037696222,91.10269454711471,60.30014328696593,82,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,0
568,51.180822461386875,80.97924432075236,39.92863037283749,5.7249213267834715,14,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,0
569,60.31529026525719,20.941482108744015,67.63818025165207,37.40277201535566,19,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,1
570,69.9755166178913,87.35625452693233,27.98789978175831,37.33639846432957,19,239.02880237902804,2068.737457569463,709.5859976170824,9772.263517178248,1,0
571,76.05771716057181,12.81117373965711,97.50227792108194,48.9981332265761,94,303.9873485001938,1162.1192301099334,355.6864176654706,6043.668928937529,1,0
572,96.42698932432326,50.15133430411131,75.36178345902233,39.702382212823196,28,303.9873485001938,1162.1192301099334,355.6864176654706,6043.668928937529,0,0
